id,name,partOf,locationType
HF1288-ORXNUCnWAel,FSP Sante Scolaire Saint Louis (DESACTIVE),Location/MGT1040230297,HEALTH_FACILITY
HF1288-YptFMl9VeO0,FSP Santé Sud Mamoeramanjaka,Location/MGT1030160196,HEALTH_FACILITY
HF1288-URE0pZnpVpU,FSP Sante Sud Tsarazaza,Location/MGT1030160183,HEALTH_FACILITY
HF1288-aHVvAHoSavr,FSP SOS Medecin,Location/MGM4130640963,HEALTH_FACILITY
HF1288-MYbnGwKVIAo,FSP SOS Village d'Enfant Ampanihy,Location/MGU6211061539,HEALTH_FACILITY
HF1288-HFSnm7Qs7O4,HP Clinique de chirurgie et maternité Saint Thomas CCAM-ST Faravohitra,Location/MGT1010070115,HEALTH_FACILITY
HF1289-cuaZIyGsqWh,HP Centre Hospitalier Privé ALELOIA CHRISTINA DESCHLER,Location/MGM4150801157,HEALTH_FACILITY
HF1289-z1fVDWL1O2h,HP Centre de Néphrologie et d'Hémodialyse NosyMed,Location/MGT1010100118,HEALTH_FACILITY
HF1289-WTb8eB6iLpZ,HP Centre de Gynécologie obstétrique privé Marie Stopes Madagascar Avaradoha MSI,Location/MGT1010090117,HEALTH_FACILITY
HF1289-DE9b1T6eTpl,HP CARE AND MEDICAL ASSISTANCE HOSPITAL Anosibe,Location/MGT1010100118,HEALTH_FACILITY
HF1289-CFvbI4eHPwd,HP Antenne Chirurgicale SAINTE CROIX-Isoanala,Location/MGU6201041499,HEALTH_FACILITY
HF1289-wZGy8yfnwSH,HP Clinique Saint Luc Toliara,Location/MGU6211131632,HEALTH_FACILITY
HF1289-u4hBwmwdANu,HP Clinique Medico-chirurgical Saint Damien,Location/MGD2050260321,HEALTH_FACILITY
HF1289-W4HzDH6ErO3,HP SALFA Ivory Atsimo,Location/MGF3090460676,HEALTH_FACILITY
HF1289-y3TFKIjZjtx,HP CMC Miantra Ampanefana,Location/MGD2060340459,HEALTH_FACILITY
HF1289-UDjh6F2HzhZ,HP Clinique Fanantenana Ambohidrapeto,Location/MGT1010050078,HEALTH_FACILITY
HF1290-z6wW3fdqFVy,HP Benilaza,Location/MGF3080420610,HEALTH_FACILITY
HF1290-O98pc2Wzj6m,HP Ampitafa AKAMASOA,Location/MGF3080420605,HEALTH_FACILITY
HF1290-Leu6HWBbUx0,Hopital Clinique Marie Stopes Ankirihiry,Location/MGA5180961369,HEALTH_FACILITY
HF1290-zQa7pNdkjFW,HP Centre Hospitalier MOBILE HILFE MADAGASCAR,Location/MGT1010010003,HEALTH_FACILITY
HF1290-oNJR3O3Y3Xq,HP Centre Hospitalier Privé Saint Benoit MENNI,Location/MGT1030160190,HEALTH_FACILITY
HF1290-mPm0N4uqrqo,FSP SOS Village d'Enfants,Location/MGU6191001446,HEALTH_FACILITY
HF1208-BUxIqM5AU0c,CSB1 AMBOHIDEHILAHY,Location/MGA5160811175,HEALTH_FACILITY
HF1224-ZM4rFTEhjVx,CSB2 AMPANIHY OUEST,Location/MGU6211061539,HEALTH_FACILITY
HF7767-w1h1QCgZxAh,FSP SECREN,Location/MGD2050280360,HEALTH_FACILITY
HF7757-H96OCfH8E2i,CSB1 CAP DIEGO,Location/MGD2050280360,HEALTH_FACILITY
HF1221-gDXKeejUuDQ,CSB1 AMBOHIMANGA,Location/MGA5160811162,HEALTH_FACILITY
HF7741-f5Imavc3gzA,CSB2 ANTSARAVIBE,Location/MGD2050270351,HEALTH_FACILITY
HF7684-Jy5VcE93wPZ,CSB2 ANKAZOMIRIOTRA,Location/MGT1040250314,HEALTH_FACILITY
HF1234-gGKrz0RU2ZU,CSB2 ANTANAMALAZA,Location/MGT1040220270,HEALTH_FACILITY
HF1226-COuvP3fuWiQ,CSB2 ALASORA,Location/MGT1010060099,HEALTH_FACILITY
HF1230-Tm9QFhzR3bx,CSB2 AMBOHIMANGAKELY,Location/MGT1010060103,HEALTH_FACILITY
HF7730-tvAmn2ilfSQ,CSB2 AMBILOBE DU,Location/MGD2050270346,HEALTH_FACILITY
HF1214-niV4Iacp7zd,CSB2 AMBATOMAINTY,Location/MGM4140690997,HEALTH_FACILITY
HF1290-VEhx2BUbZJo,HP Clinique Angle Santé CÂS Talatamaty,Location/MGT1010010024,HEALTH_FACILITY
HF1290-A5XFVMbLF9T,HP Clinique d'urgence SANTEPRIM Ankaditapaka Behoririka,Location/MGT1010090117,HEALTH_FACILITY
HF1290-vBIJbc1s7Rs,HP Clinique Chirurgicale MAHASOA,Location/MGA5160811159,HEALTH_FACILITY
HF1290-jmq1YoDiOeO,HP Clinique Centro Sanitario Santa Maria Della Gracia Androkaroka Nosy-Be,Location/MGD2050300388,HEALTH_FACILITY
HF1291-mDpKL9aQXnq,HP Clinique Bethany Hospital Center,Location/MGA5180961369,HEALTH_FACILITY
HF7812-YXrOBuUTzd8,CSB2 HELL VILLE,Location/MGD2050300388,HEALTH_FACILITY
HF1291-PpFS9k0H34t,HP Clinique Ave Maria Mahazoarivo-Atsimo,Location/MGT1040210262,HEALTH_FACILITY
HF7803-fCnxJCWliZ6,CSB2 DZAMANDZAR,Location/MGD2050300385,HEALTH_FACILITY
HF1291-vQq7HYfq2Fb,HP Clinique AMADIA Faravohitra,Location/MGT1010070115,HEALTH_FACILITY
HF1291-o3rlpYfcFee,HP Centre médico-Chirurgical LANTOSOA,Location/MGT1010110119,HEALTH_FACILITY
HF1291-cPpNENd1fU7,HP Clinique ALSA Ambatomainty,Location/MGT1010110119,HEALTH_FACILITY
HF1291-A9r41wQSFCD,HP Centre Père Jamet Foulpointe,Location/MGA5180971385,HEALTH_FACILITY
HF1291-Px2ZtBwdYGB,HP Centre Médico-Social-Clinique d'ophtalmologie ECAR Diocèse d'Ihosy,Location/MGF3100520742,HEALTH_FACILITY
HF1291-bbEHS8D122D,HP Centre Médico-Chirurgical Tsaramandroso Ambony,Location/MGM4130640963,HEALTH_FACILITY
HF1291-AEgMNMBt8XC,HP Centre Médico-Chirurgical SeFi Ampitatafika,Location/MGT1010050082,HEALTH_FACILITY
HF1291-BgeQ0L3BZJf,HP Centre Médico-Chirurgical Saint Paul Change Onlus,Location/MGT1030180218,HEALTH_FACILITY
HF1292-ZrxV43VMKGV,FSP ZLS Antsirabe I (NF),Location/MGT1040210262,HEALTH_FACILITY
HF1292-EFYwj32rJKW,FSP ZIONA,Location/MGT1030160190,HEALTH_FACILITY
HF1292-Cp8EILGlLyJ,FSP Tanjombato Dr Ramasy,Location/MGT1010050097,HEALTH_FACILITY
HF1292-DMVvTymoxTw,FSP Théos,Location/MGT1040210262,HEALTH_FACILITY
HF1292-xTzAK9ueewf,FSP Tealongo Bekily,Location/MGU6191001441,HEALTH_FACILITY
HF1292-rlj3QOLmAYE,FSP Tealongo Sakaraha,Location/MGU6211121631,HEALTH_FACILITY
HF1292-NUgFDWHPsaU,FSP Tantely (DESACTIVE),Location/MGT1040230294,HEALTH_FACILITY
HF1292-JEgGgmzPWxP,FSP Systeme TIA,Location/MGT1040230297,HEALTH_FACILITY
HF1292-nhpxQSBnJmw,FSP St Benoét,Location/MGF3090460676,HEALTH_FACILITY
HF1292-XrfaC0tL8oM,FSP SSS Ambohitsorohitra (Presidence),Location/MGT1010070115,HEALTH_FACILITY
HF1293-qtLQRbxhXga,FSP SOS Villageoses,Location/MGU6190991416,HEALTH_FACILITY
HF1293-wgOuB1joMve,FSP SOS Village d'enfants,Location/MGU6191011453,HEALTH_FACILITY
HF1293-ZbTNK6SCGpj,FSP Théos (NF),Location/MGT1040210262,HEALTH_FACILITY
HF1293-bPiWeVoryaO,FSP Top Reseau Antanjombe Ambony Ambohimanarina,Location/MGT1010120120,HEALTH_FACILITY
HF1293-xgPFVARBnVH,FSP Village d'Enfants SOS,Location/MGA5180961369,HEALTH_FACILITY
HF1293-HJOsEsbB7NH,FSP Universite,Location/MGA5180961369,HEALTH_FACILITY
HF1293-ZCDzTWevsY6,FSP UMP Analamahitsy,Location/MGT1010110119,HEALTH_FACILITY
HF1293-ZNdZkKgL75r,FSP Top Reseau Dr Lalatiana,Location/MGT1010060110,HEALTH_FACILITY
HF1293-FcSkMM7Lk3Y,FSP TPFV Ankasina,Location/MGT1010070115,HEALTH_FACILITY
HF1293-Ioj3K5qwmEf,FSP TPLA 67 HaSALFA,Location/MGT1010070115,HEALTH_FACILITY
HF1294-HqYt04LTODi,FSP Trotroina,Location/MGT1010010003,HEALTH_FACILITY
HF1294-LBvJgu2ZaXG,FSP Tsarafandry,Location/MGT1040210262,HEALTH_FACILITY
HF1294-uaFSWxNi8vf,FSP Ecar Victoire Rasoamanarivo,Location/MGF3080400553,HEALTH_FACILITY
HF1294-kJ9cpKlWqOK,FSP MSI Ambatondrazaka,Location/MGA5160811159,HEALTH_FACILITY
HF1294-vjZ9aD0R4YS,FSP Marie Stopes,Location/MGD2050280360,HEALTH_FACILITY
HF1294-n2uWjfZvwX2,FSP Manarintsoa Anatihazo,Location/MGT1010070115,HEALTH_FACILITY
HF1294-P7bbczKnTr4,FSP Manao no Zina,Location/MGF3070370519,HEALTH_FACILITY
HF1294-MFRUmfVCReY,FSP Marie Stopes Madagascar Antsirabe I,Location/MGT1040210262,HEALTH_FACILITY
HF7811-z5kmPwQ5CK9,FSP MAGNITRY PRIVE,Location/MGD2050300387,HEALTH_FACILITY
HF7817-Si7crJ4iZf4,FSP ESPACE MEDICAL PRIVE,Location/MGD2050300388,HEALTH_FACILITY
HF7768-a0w8mCEFp8C,FSP SMIDS,Location/MGD2050280360,HEALTH_FACILITY
HF7892-vWE6lM51ZC9,FSP CABINET DE SOIN ANDRANOMADIO,Location/MGD2060330438,HEALTH_FACILITY
HF1221-UD7D5NhQ4wk,CSB1 ANTANANDAVA SUD,Location/MGA5160811172,HEALTH_FACILITY
HF1220-eBEkcVDXn1K,CSB1 MAHAZOARIVO,Location/MGF3080420594,HEALTH_FACILITY
HF7857-r20Yybdr0jf,CROIX ROUGE,Location/MGD2060320417,HEALTH_FACILITY
HF1208-BQR00htrmY8,CSB1 AMBODIAVIAVY,Location/MGA5160811169,HEALTH_FACILITY
HF1222-rOssy6wKDkv,CSB1 AMBOARABE,Location/MGA5160811170,HEALTH_FACILITY
HF1212-KjUtz5HfMVP,CSB1 AMBOHITRAMPIRANA,Location/MGA5160811173,HEALTH_FACILITY
HF7808-wGRycTj71ss,CSB2 AMPANGORIANA,Location/MGD2050300386,HEALTH_FACILITY
HF7825-a2qdevZEt9U,CSB2 ANDAPA,Location/MGD2060310392,HEALTH_FACILITY
HF7855-WRIfjLPpYeW,CSB2 ANKOALABE,Location/MGD2060320417,HEALTH_FACILITY
HF1224-YsdwVo7dqmH,CSB2 AMBOHIMENA,Location/MGD2050260324,HEALTH_FACILITY
HF7800-QugqTIjhGFf,CSB2 AMBATOZAVAVY,Location/MGD2050300384,HEALTH_FACILITY
HF7862-NYPZpDVIg8V,CSB2 AMBODIGAVO,Location/MGD2060320418,HEALTH_FACILITY
HF1294-Svg7pLyErJH,FSP Medecine Préventive,Location/MGD2050280360,HEALTH_FACILITY
HF1294-fVJ80xi6ntW,FSP Mirarisoa,Location/MGD2050280360,HEALTH_FACILITY
HF1295-AMXkGMTWRph,FSP Militaire Miandrivazo,Location/MGU6221181706,HEALTH_FACILITY
HF1295-sgqiPyGkdCm,FSP Militaire Imeritsiatosika,Location/MGT1030160190,HEALTH_FACILITY
HF1295-K7MHrPlbBnZ,FSP Militaire Ampahibe,Location/MGT1010090117,HEALTH_FACILITY
HF1295-mzEh8xE8SPo,FSP MADARAIL Toamasina I,Location/MGA5180961367,HEALTH_FACILITY
HF1295-JJl6BaGvcw7,FSP FUNHECE Antsirabe I,Location/MGT1040210262,HEALTH_FACILITY
HF1295-Lq6biRXjXnm,FSP FSP Rakotoarisoa Noelitiana Ampasika,Location/MGT1010050090,HEALTH_FACILITY
HF1295-VxOb6E3fnaK,FSP FISA Toamasina I,Location/MGA5180961371,HEALTH_FACILITY
HF1295-xS27fGSTuqZ,FSP Fille de la Charite Analamary,Location/MGU6201041489,HEALTH_FACILITY
HF1295-byHIyeaEPVh,FSP Fifotifa Privé,Location/MGD2050300386,HEALTH_FACILITY
HF1295-IcvbP5DD4vf,FSP Louis de Chauvet Betioky Sud,Location/MGU6211101591,HEALTH_FACILITY
HF1296-x4atAx1dswX,FSP Jirama Volobe Toamasina II,Location/MGA5180971372,HEALTH_FACILITY
HF1296-RNtkP0Yy8Dd,FSP Jirama Andekaleka,Location/MGA5180931333,HEALTH_FACILITY
HF1296-KjIlEsl3bNE,FSP IST,Location/MGD2050280360,HEALTH_FACILITY
HF1296-IWe99bOpKub,FSP Infirmerie Maison Centrale Antsirabe I,Location/MGT1040210262,HEALTH_FACILITY
HF1296-wBSNJqAFIBn,FSP Infirmerie de Garnison,Location/MGD2050280360,HEALTH_FACILITY
HF1296-nFKTTaSZCYW,FSP Infirmerie ACMIL,Location/MGT1040210262,HEALTH_FACILITY
HF1296-mN4yzZATVG0,FSP ILO,Location/MGU6201051535,HEALTH_FACILITY
HF1296-KuQilRsXKhA,FSP SAF Fjkm Belanitra,Location/MGT1010030051,HEALTH_FACILITY
HF1296-za0GL0AgKkB,FSP SAF Fjkm Ambositra,Location/MGF3070360490,HEALTH_FACILITY
HF1296-JxLj9Q2Fm7i,FSP SaLFa Andranomadio,Location/MGT1040210262,HEALTH_FACILITY
HF1297-ij6CPboSzkL,FSP SaLFa Ampitabe,Location/MGA5180941344,HEALTH_FACILITY
HF1297-kAos26LwMbf,FSP SaLFa Ambohimandroso,Location/MGT1040200252,HEALTH_FACILITY
HF1297-VrIFo3FD93W,FSP SAF Fjkm Sanganoro,Location/MGT1030170209,HEALTH_FACILITY
HF1297-oW3kz2WmXQ6,FSP SAF Fjkm Maroantsetra,Location/MGA5170881289,HEALTH_FACILITY
HF1297-oIlGriVArtN,FSP SAF Fjkm Ambanidia,Location/MGT1010080116,HEALTH_FACILITY
HF1297-QFVIq96pRQM,FSP OSIET Taolagnaro,Location/MGU6201051535,HEALTH_FACILITY
HF1297-pA7IAfGYz8y,FSP ORSANAM Ambositra,Location/MGF3070360490,HEALTH_FACILITY
HF1297-GYlk03sphAN,FSP ONG SystA¨me TIA Betafo (DESACTIVE),Location/MGT1040230297,HEALTH_FACILITY
HF1297-vDm9mHCOEWY,FSP OMINO Privé,Location/MGD2050300388,HEALTH_FACILITY
HF1297-GavUaxRjGf3,FSP SADIFI Sainte Claire d'Assise Andraikiba,Location/MGT1040210262,HEALTH_FACILITY
HF1298-ylKijILqp9M,FSP SADIFI Antanivao,Location/MGT1040210262,HEALTH_FACILITY
HF1298-BfHsWnx18I5,FSP SADIFI Ambano,Location/MGT1040220265,HEALTH_FACILITY
HF1298-LkD4xhL4xBZ,FSP RNCFM FCE Manakara,Location/MGF3110560817,HEALTH_FACILITY
HF1298-Wp6Y0uz3ZYf,FSP PRIORITE SANTE,Location/MGM4130640963,HEALTH_FACILITY
HF1298-wXUC2psYm2Z,FSP Ouest Sucre Antsohimbondrona,Location/MGD2050270352,HEALTH_FACILITY
HF1298-fNb7CFviTto,FSP OSTIE Mandrosoa Ivato,Location/MGT1010010017,HEALTH_FACILITY
HF1298-PxugLeoGrWl,FSP Fifanampiana Malagasy,Location/MGA5180951359,HEALTH_FACILITY
HF1298-Wl9dkWr0Zn1,FSP Ets Gallois Ampasimadinika,Location/MGA5180971375,HEALTH_FACILITY
HF1298-Mvde0PrmlSp,FSP SaLFa Antanikatsaka,Location/MGT1040220280,HEALTH_FACILITY
HF1298-zEmVJjRyEPc,FSP CMS JIRAMA Antsirabe I,Location/MGT1040210262,HEALTH_FACILITY
HF1299-TsbZ5FZugBZ,FSP CMS Fanantenana Ambodirano,Location/MGT1010010017,HEALTH_FACILITY
HF1299-KNtrVSXXiz4,FSP CML Santaro Miandrivazo Non Fonctionnel,Location/MGU6221181706,HEALTH_FACILITY
HF1299-nwix5Fb88l8,FSP CSM Fanantenana Ankazomanga,Location/MGT1010120120,HEALTH_FACILITY
HF1299-sfbqbX3xGqT,FSP EKAR Andranomasibe,Location/MGD2060340474,HEALTH_FACILITY
HF1299-lp51tfyrT6W,FSP EKAR Ambatofotsy,Location/MGF3110550777,HEALTH_FACILITY
HF1299-aDmBr9n6ZM3,FSP EKAR Ambandrika,Location/MGA5160811158,HEALTH_FACILITY
HF1299-tN14Ia16IaB,FSP Dr Fanja Soavimasoandro (Balsama),Location/MGT1010110119,HEALTH_FACILITY
HF1299-ANLOV4hVt9G,FSP CML Lantosoa Ambatomaro,Location/MGT1010110119,HEALTH_FACILITY
HF1299-dGcVbukTBmv,FSP CML Dr Remi Ambodifototra,Location/MGA5170891295,HEALTH_FACILITY
HF1299-VG4849jsiqa,FSP CML Ramiandrisoa Sendrarinivo,Location/MGT1010050090,HEALTH_FACILITY
HF1300-VIkIidko2Yi,FSP EKAR Saint Vincent de Paul Isoanala,Location/MGU6201041499,HEALTH_FACILITY
HF1300-K5p2LTVUxR2,FSP EKAR Saint Joseph Betroka,Location/MGU6201041495,HEALTH_FACILITY
HF1300-HrVHzHWzDMa,FSP EKAR Matanga,Location/MGF3080420604,HEALTH_FACILITY
HF1300-OWsNuJwDBOF,FSP EKAR Marana Fianarantsoa I,Location/MGF3090460675,HEALTH_FACILITY
HF1300-HtHtxqSs99L,FSP EKAR Vangaindrano,Location/MGF3080420610,HEALTH_FACILITY
HF1300-bCrRVtdW69M,FSP EKAR Vohimarina,Location/MGF3090490708,HEALTH_FACILITY
HF1300-GclRbokXXHP,FSP EKAR Vatomasy,Location/MGF3110590908,HEALTH_FACILITY
HF1300-KSa38C3T6XA,FSP EKAR Tangainony,Location/MGF3080400572,HEALTH_FACILITY
HF1300-MV5fSBnQpFC,FSP EKAR Tanambao,Location/MGF3110570859,HEALTH_FACILITY
HF1300-pbbnFHFevsW,FSP EKAR Mahasoabe,Location/MGF3090490703,HEALTH_FACILITY
HF1301-OHeW7o2o4q5,FSP EKAR Isorana,Location/MGF3090470685,HEALTH_FACILITY
HF1301-mRpsq3tkGwp,FSP EKAR Anosibe an'Ala,Location/MGA5160841219,HEALTH_FACILITY
HF1301-UuMQxxoMeGs,FSP EKAR Anosivavaka,Location/MGT1010120120,HEALTH_FACILITY
HF1301-ZR9L4DXFZQ4,FSP EKAR Imainty,Location/MGF3110590907,HEALTH_FACILITY
HF1301-b5rHHqkmI2a,FSP EKAR Ifanadiana,Location/MGF3110540769,HEALTH_FACILITY
HF1301-AizqNBi0TLx,FSP EKAR Bekily,Location/MGU6191001446,HEALTH_FACILITY
HF1301-mMjzmX4VcmC,FSP EKAR Belo Tsiribihina,Location/MGU6221151668,HEALTH_FACILITY
HF1301-GIjIfmJuHYS,FSP EKAR Beraketa,Location/MGU6191001440,HEALTH_FACILITY
HF1301-feVwHjJVqcl,FSP CMC Ankarahara,Location/MGT1020150170,HEALTH_FACILITY
HF1301-yCWnLq9RpBP,FSP CMPTEL,Location/MGT1010070115,HEALTH_FACILITY
HF1302-ex2owJhplQ7,FSP CMNilaina anosizato-Est,Location/MGT1010100118,HEALTH_FACILITY
HF1302-dJGSg1wtFzI,FSP CMLToky,Location/MGT1040250314,HEALTH_FACILITY
HF1302-i9k4PK4pOio,FSP CMLDR Philippine,Location/MGT1020150159,HEALTH_FACILITY
HF1302-k2XrNJvALwT,FSP CML Dr Coco Ambodifototra,Location/MGA5170891295,HEALTH_FACILITY
HF1302-csMjrTmxHVF,FSP CMC Tanambao,Location/MGT1020150164,HEALTH_FACILITY
HF1302-Vz7m1qjA5LL,FSP CMS Andraisoro,Location/MGT1010110119,HEALTH_FACILITY
HF1302-fVzUq5XXvsx,FSP CSB1- Prive Mahavita,Location/MGM4150751063,HEALTH_FACILITY
HF1302-LNUgm2sqqqE,FSP CSB II Sainte Marie des Graces,Location/MGT1030160196,HEALTH_FACILITY
HF1302-qh6aEjSzSar,FSP CSB ACCES,Location/MGT1010010012,HEALTH_FACILITY
HF1302-hRu1lr23jtq,FSP CS Miarotia Ampamantanana,Location/MGT1010080116,HEALTH_FACILITY
HF9264-O9fe3sginVc,CSB1 AMPASIMBOLA II,Location/MGA5170861256,HEALTH_FACILITY
HF7910-fWBYJmo6Icg,CSB2 SAMBAVA DU,Location/MGD2060330452,HEALTH_FACILITY
HF1209-TRZ7QA1ZGtw,CSB2 SOALAZAINA,Location/MGA5160811176,HEALTH_FACILITY
HF7059-Atr7YkuyvZD,CSB2 TALATAVOLONONDRY,Location/MGT1010060111,HEALTH_FACILITY
HF7916-ZHTJkttTJKp,CSB2 TANAMBAO DAOUD,Location/MGD2060330453,HEALTH_FACILITY
HF1303-y2LKuZUOoiz,FSP CS Fanantenana Ankazomanga,Location/MGT1010120120,HEALTH_FACILITY
HF1303-dBY6gAMQmHH,FSP CMS JIRAMA Manakara,Location/MGF3110560817,HEALTH_FACILITY
HF1303-I9MjSRREo15,FSP CMS Ny AnjaraAmpanefy,Location/MGT1010050081,HEALTH_FACILITY
HF1303-pqru8mhMxJq,FSP Centre TSINJOSOA Bemahatazana,Location/MGT1020150163,HEALTH_FACILITY
HF1303-OMpEbY05xhY,FSP Centre Medical Fanovozantsoa,Location/MGT1040210262,HEALTH_FACILITY
HF1303-tzBmOmq5zly,FSP Centre Medical FALIAVANJA,Location/MGM4130640963,HEALTH_FACILITY
HF1303-dBdGjFOkLZz,FSP Centre Medical CommunautaireAdventiste Soamanandr,Location/MGT1010060103,HEALTH_FACILITY
HF1303-cUvKTmoR26c,FSP Centre Medical AMADIA,Location/MGM4130640963,HEALTH_FACILITY
HF1303-cCMb0pLgFgO,FSP Centre Medical AINA,Location/MGM4150791134,HEALTH_FACILITY
HF1303-c0q3KPfZHp6,FSP Centre Medical Adventiste Mahajanga,Location/MGM4130640963,HEALTH_FACILITY
HF7986-NGX8P3Tjg1V,CSB2 VOLAFOTSY,Location/MGF3070360490,HEALTH_FACILITY
HF1221-tSMKAhL8KHu,CSB1 BEMOKA,Location/MGU6211101605,HEALTH_FACILITY
HF1304-FSNpSe24zgf,FSP Centre Medical Ziona Vaovao,Location/MGM4130640963,HEALTH_FACILITY
HF1304-ZOG2VlpuM8S,FSP Centre Medical Fy Aina,Location/MGM4140721029,HEALTH_FACILITY
HF1304-r3sYmI4Ew07,FSP Centre de Sante Saint Jean Andranovelona,Location/MGT1010040064,HEALTH_FACILITY
HF1304-h81u0hZJ177,FSP Centre de Sante Mandroseza,Location/MGT1010080116,HEALTH_FACILITY
HF1304-QEd0VsIaml4,FSP Centre de sante MAHEFA Anosizato Est,Location/MGT1010100118,HEALTH_FACILITY
HF1304-M4YOf1B8fvU,FSP Centre Medical Lovasoa,Location/MGM4130630952,HEALTH_FACILITY
HF9719-U5gGiQiNPDU,CSB1 ANALANDRAVY,Location/MGU6201051515,HEALTH_FACILITY
HF1304-YP0r0L70EsF,FSP CFS GN Ivato,Location/MGT1010010017,HEALTH_FACILITY
HF8141-IbzDdfjQIXV,CSB2 SOAKIBANY,Location/MGF3080410582,HEALTH_FACILITY
HF1304-SAVOMZ8wpNQ,FSP CMC Ambatofotsy Est,Location/MGT1020150163,HEALTH_FACILITY
HF1304-tWy254Dkp4t,FSP CMC Amboropotsy,Location/MGT1020150163,HEALTH_FACILITY
HF1304-WBES5TrnOSd,FSP CMC Amborompotsy,Location/MGT1020150163,HEALTH_FACILITY
HF1305-PsSQn3OOQGu,FSP CMC Amborompotsy,Location/MGT1010030045,HEALTH_FACILITY
HF1305-WVGpR1w5kBb,FSP CMC Ambatofotsy Est,Location/MGT1010100118,HEALTH_FACILITY
HF1305-nzd20fgJ21Y,FSP CMA Antsohihy,Location/MGM4150751063,HEALTH_FACILITY
HF1305-po50HfgI1yh,FSP CIC Mananjary,Location/MGF3110570859,HEALTH_FACILITY
HF8059-HoLx5bd7E61,CSB2 SANDRANDAHY,Location/MGF3070370519,HEALTH_FACILITY
HF8130-Wj1nm4niSOV,CSB2 TANGAINONY,Location/MGF3080400572,HEALTH_FACILITY
HF1227-GtG7Apfgj2g,CSB1 AMBARINANAHARY,Location/MGM4130680996,HEALTH_FACILITY
HF1081-Ol3GrSa8uih,CSB1 AMBATOMALAMA,Location/MGA5160831204,HEALTH_FACILITY
HF7310-ApVo5SGgGle,CSB1 AMBATOMAINTY AVARATRA,Location/MGT1020140147,HEALTH_FACILITY
HF8654-K0T3jKmjxDP,CSB1 AMBATOMAINTY,Location/MGM4120620949,HEALTH_FACILITY
HF1057-jCfsk2N38w9,CSB1 AMBATOLOAKA,Location/MGD2050300385,HEALTH_FACILITY
HF9881-lwhKwiUArkc,CSB1 AMBATOMILO,Location/MGU6211111615,HEALTH_FACILITY
HF1305-kyrUTpeMh54,FSP CM La Source,Location/MGT1010100118,HEALTH_FACILITY
HF1305-nImGZ6jUtYw,FSP CM Andranomena,Location/MGT1010120120,HEALTH_FACILITY
HF1305-hpZ6FMnND2E,FSP CM 112,Location/MGT1010100118,HEALTH_FACILITY
HF1305-pBo8foBbLwE,FSP Clinique Allelouia Ambohitsara,Location/MGM4150801157,HEALTH_FACILITY
HF1305-HmHP1Zil9Ca,FSP Cité Ampefiloha642,Location/MGT1010070115,HEALTH_FACILITY
HF1305-dqgVjbp9MSb,FSP CSB2 Amis des Jeunes Moramanga (ex DU),Location/MGA5160851239,HEALTH_FACILITY
HF1306-TlMWXO6oeto,FSP CSB2Bejofo sante sud,Location/MGT1030170211,HEALTH_FACILITY
HF1306-rhE0c1kJidJ,FSP Docteur Rolland Talata Volonondry,Location/MGT1010060114,HEALTH_FACILITY
HF1306-CXdFgG3MAhZ,FSP Dispensaire Vonjy Arofo,Location/MGU6201031469,HEALTH_FACILITY
HF1306-Srmiv5OjknT,FSP Dispensaire Vonjy Aina,Location/MGT1030160190,HEALTH_FACILITY
HF1306-SECqrEZsZPh,FSP Dispensaire Vonjy,Location/MGT1010030050,HEALTH_FACILITY
HF1306-UDqZ90Ca6OP,FSP Dispensaire Trano Fiterahana Ambohipanja,Location/MGT1010060105,HEALTH_FACILITY
HF1306-OH24bHAqW9U,FSP Dispensaire Soeur Sahan'i Maria,Location/MGU6201051535,HEALTH_FACILITY
HF1306-sSuc23PokR8,FSP Dispensaire SALF Amberivery,Location/MGM4150761081,HEALTH_FACILITY
HF1306-iC3PuGxDKGd,FSP Dispensaire Sainte Bernadette Anjarasoa,Location/MGT1040190229,HEALTH_FACILITY
HF1306-N5QIWPf404Q,FSP Dispenseaire Privee Anosibe An'Ala,Location/MGA5160841216,HEALTH_FACILITY
HF1307-RlMCOznlfjg,FSP Dr Andr? Ambararatabe,Location/MGT1020150157,HEALTH_FACILITY
HF1307-xvGb4mi41NJ,FSP Dr Razanadramano,Location/MGT1020150161,HEALTH_FACILITY
HF1307-ajJeX0cUX4j,FSP Dr Raonimaharivo Ravosoa,Location/MGT1030160188,HEALTH_FACILITY
HF1307-PRn5FKFOdU6,FSP Dr Noro Ambatofotsy,Location/MGT1010050098,HEALTH_FACILITY
HF1307-Qn0mVZhWnCv,FSP Dr Gis?le Bemahatazana,Location/MGT1020150163,HEALTH_FACILITY
HF1307-U40tm9MaIoQ,FSP Dr Gilbert Sabotsy Namehana,Location/MGT1010060110,HEALTH_FACILITY
HF1307-j2mBfYizQgL,FSP Dr Eliane Ankadinondry,Location/MGT1020150159,HEALTH_FACILITY
HF1307-zMthgG5wdJq,FSP Dispensaire Mere Enfant Tsaralalana,Location/MGT1010070115,HEALTH_FACILITY
HF1307-sg1XpUInS49,FSP Dispensaire MIKOLO,Location/MGT1010070115,HEALTH_FACILITY
HF1307-zNO969lq2Lz,FSP CSM Namontana,Location/MGT1010100118,HEALTH_FACILITY
HF1308-R379lGs2rop,FSP CSBD Rakotondramoma,Location/MGT1010050084,HEALTH_FACILITY
